symbol,timestamp,open,high,low,close,volume,trade_count,vwap
NVDA,2025-05-13 04:00:00+00:00,124.98,131.2189,124.47,129.93,330430105.0,2570463.0,129.28964
NVDA,2025-05-14 04:00:00+00:00,133.195,135.435,131.68,135.34,281180830.0,2234234.0,134.128717
NVDA,2025-05-15 04:00:00+00:00,134.295,136.3,132.66,134.83,226632563.0,1837533.0,134.526348
NVDA,2025-05-16 04:00:00+00:00,136.22,136.35,133.46,135.4,226542451.0,1596615.0,135.258716
NVDA,2025-05-19 04:00:00+00:00,132.39,135.87,132.39,135.57,193154571.0,1473589.0,134.897665
NVDA,2025-05-20 04:00:00+00:00,134.29,134.58,132.62,134.38,161514247.0,1239389.0,133.77399
NVDA,2025-05-21 04:00:00+00:00,133.06,137.4,130.59,131.8,270608738.0,2066168.0,133.972797
NVDA,2025-05-22 04:00:00+00:00,132.23,134.25,131.55,132.83,187343954.0,1424631.0,133.160869
NVDA,2025-05-23 04:00:00+00:00,130.0,132.68,129.16,131.29,198821324.0,1609459.0,131.158457
NVDA,2025-05-27 04:00:00+00:00,134.15,135.66,133.31,135.5,192953613.0,1516016.0,135.016642
NVDA,2025-05-28 04:00:00+00:00,136.025,137.25,134.79,134.81,304021146.0,2340157.0,135.874392
NVDA,2025-05-29 04:00:00+00:00,142.245,143.49,137.91,139.19,370615167.0,2927744.0,140.576476
NVDA,2025-05-30 04:00:00+00:00,138.715,139.62,132.92,135.13,333170851.0,2308966.0,135.455544
NVDA,2025-06-02 04:00:00+00:00,135.49,138.12,135.4,137.38,197663116.0,1475418.0,137.05471
NVDA,2025-06-03 04:00:00+00:00,138.78,142.0,137.95,141.22,225578783.0,1702343.0,140.928333
NVDA,2025-06-04 04:00:00+00:00,142.19,142.39,139.545,141.92,167120819.0,1315997.0,141.270124
NVDA,2025-06-05 04:00:00+00:00,142.17,144.0,138.83,139.99,232410759.0,1874299.0,141.439157
NVDA,2025-06-06 04:00:00+00:00,142.51,143.27,141.51,141.72,153986153.0,1312670.0,142.205564
NVDA,2025-06-09 04:00:00+00:00,143.19,145.0,141.94,142.63,185114494.0,1524850.0,143.243794
NVDA,2025-06-10 04:00:00+00:00,142.69,144.29,141.525,143.96,155881897.0,1257371.0,143.049767
NVDA,2025-06-11 04:00:00+00:00,144.61,144.99,141.87,142.83,167694044.0,1429440.0,143.46764
NVDA,2025-06-12 04:00:00+00:00,141.97,145.0,141.85,145.0,162364991.0,1303436.0,144.333277
NVDA,2025-06-13 04:00:00+00:00,142.48,143.58,140.855,141.97,180820565.0,1479208.0,142.312675
NVDA,2025-06-16 04:00:00+00:00,143.345,146.175,143.2001,144.69,183133666.0,1517104.0,144.946551
NVDA,2025-06-17 04:00:00+00:00,144.49,145.22,143.78,144.12,139108000.0,1141208.0,144.507698
NVDA,2025-06-18 04:00:00+00:00,144.005,145.65,143.12,145.48,161494121.0,1201971.0,144.971745
NVDA,2025-06-20 04:00:00+00:00,145.45,146.2,142.65,143.85,242956157.0,1438639.0,144.332554
NVDA,2025-06-23 04:00:00+00:00,142.5,144.78,142.03,144.17,154308941.0,1320018.0,143.76776
NVDA,2025-06-24 04:00:00+00:00,145.56,147.96,145.5,147.9,187566121.0,1346281.0,147.196973
NVDA,2025-06-25 04:00:00+00:00,149.27,154.45,149.26,154.31,269146471.0,2184995.0,152.487634
NVDA,2025-06-26 04:00:00+00:00,155.975,156.715,154.0,155.02,198145746.0,1690317.0,155.534733
NVDA,2025-06-27 04:00:00+00:00,156.04,158.71,155.255,157.75,263234539.0,1716736.0,157.150545
NVDA,2025-06-30 04:00:00+00:00,158.4,158.66,155.96,157.99,194580316.0,1378079.0,157.599165
NVDA,2025-07-01 04:00:00+00:00,156.29,157.2,151.49,153.3,213143621.0,1737082.0,153.930998
NVDA,2025-07-02 04:00:00+00:00,152.98,157.6,152.97,157.25,171224111.0,1372619.0,156.415852
NVDA,2025-07-03 04:00:00+00:00,158.37,160.98,157.77,159.34,143716055.0,1132040.0,159.425892
NVDA,2025-07-07 04:00:00+00:00,158.2,159.31,157.342,158.24,140138975.0,1224694.0,158.319171
NVDA,2025-07-08 04:00:00+00:00,159.33,160.22,158.39,160.0,138133025.0,1122687.0,159.444579
NVDA,2025-07-09 04:00:00+00:00,161.22,164.42,161.16,162.88,183656443.0,1498691.0,163.13149
NVDA,2025-07-10 04:00:00+00:00,164.32,164.5,161.61,164.1,167703896.0,1476836.0,163.340778
NVDA,2025-07-11 04:00:00+00:00,163.715,167.89,163.47,164.92,193633263.0,1615907.0,166.019051
NVDA,2025-07-14 04:00:00+00:00,165.37,165.49,162.02,164.07,136975754.0,1358105.0,164.25047
NVDA,2025-07-15 04:00:00+00:00,171.19,172.4,169.195,170.7,230627350.0,2183797.0,170.889821
NVDA,2025-07-16 04:00:00+00:00,171.06,171.75,168.9,171.37,158819429.0,1514475.0,170.576098
NVDA,2025-07-17 04:00:00+00:00,172.02,174.16,170.83,173.0,160840364.0,1533385.0,173.048368
NVDA,2025-07-18 04:00:00+00:00,173.64,174.25,171.26,172.41,146454491.0,1302131.0,172.566695
NVDA,2025-07-21 04:00:00+00:00,172.75,173.38,171.0,171.38,123126136.0,1178507.0,172.257268
NVDA,2025-07-22 04:00:00+00:00,171.34,171.39,164.58,167.03,193232007.0,1953393.0,167.426715
NVDA,2025-07-23 04:00:00+00:00,169.53,171.26,167.97,170.78,154354517.0,1400561.0,169.711844
NVDA,2025-07-24 04:00:00+00:00,172.44,173.83,171.3,173.74,128984628.0,1170230.0,173.01274
NVDA,2025-07-25 04:00:00+00:00,173.61,174.72,172.96,173.5,122316392.0,1042856.0,173.872239
NVDA,2025-07-28 04:00:00+00:00,174.02,177.0,173.97,176.75,140023521.0,1198494.0,175.484313
NVDA,2025-07-29 04:00:00+00:00,177.96,179.38,175.02,175.51,154077512.0,1429004.0,176.990144
NVDA,2025-07-30 04:00:00+00:00,176.51,179.89,176.04,179.27,174309599.0,1587031.0,178.715612
NVDA,2025-07-31 04:00:00+00:00,182.9,183.3,175.93,177.87,221685446.0,1998696.0,179.60984
NVDA,2025-08-01 04:00:00+00:00,174.09,176.54,170.89,173.72,204528985.0,2249947.0,173.87352
NVDA,2025-08-04 04:00:00+00:00,175.16,180.2,174.52,180.0,148174609.0,1439334.0,178.377349
NVDA,2025-08-05 04:00:00+00:00,179.62,180.26,175.9,178.26,156407621.0,1524707.0,178.145849
NVDA,2025-08-06 04:00:00+00:00,176.325,179.9,176.25,179.42,137192265.0,1293254.0,178.490846
NVDA,2025-08-07 04:00:00+00:00,181.57,183.88,178.795,180.77,151878365.0,1473526.0,181.315244
NVDA,2025-08-08 04:00:00+00:00,181.55,183.3,180.4,182.7,123396679.0,1165166.0,182.418965
NVDA,2025-08-11 04:00:00+00:00,182.05,183.84,180.25,182.06,138323191.0,1353390.0,182.613934
NVDA,2025-08-12 04:00:00+00:00,182.96,184.48,179.46,183.16,145729202.0,1405944.0,182.006169
NVDA,2025-08-13 04:00:00+00:00,182.615,183.97,179.35,181.59,179871724.0,1728366.0,181.336064
NVDA,2025-08-14 04:00:00+00:00,179.75,183.02,179.46,182.02,129553959.0,1250340.0,181.801537
NVDA,2025-08-15 04:00:00+00:00,181.88,181.9,178.0417,180.45,156602161.0,1419301.0,179.892951
NVDA,2025-08-18 04:00:00+00:00,180.6,182.9375,180.59,182.01,132007959.0,1168938.0,181.874769
NVDA,2025-08-19 04:00:00+00:00,182.43,182.5,175.49,175.64,185229219.0,1951842.0,177.779551
NVDA,2025-08-20 04:00:00+00:00,175.165,176.0,168.801,175.4,215142725.0,2388144.0,172.481575
NVDA,2025-08-21 04:00:00+00:00,174.85,176.9,173.81,174.98,140040850.0,1256591.0,175.107071
NVDA,2025-08-22 04:00:00+00:00,172.61,178.59,171.2,177.99,172789427.0,1562775.0,176.875404
NVDA,2025-08-25 04:00:00+00:00,178.35,181.91,176.57,179.81,163012789.0,1505102.0,180.104313
NVDA,2025-08-26 04:00:00+00:00,180.055,182.39,178.81,181.77,168688186.0,1306126.0,181.245893
NVDA,2025-08-27 04:00:00+00:00,181.98,182.49,179.1,181.6,235518949.0,2197550.0,181.393582
NVDA,2025-08-28 04:00:00+00:00,180.82,184.47,176.41,180.17,281787824.0,2761160.0,179.834885
NVDA,2025-08-29 04:00:00+00:00,178.11,178.15,173.145,174.18,243207607.0,2419306.0,174.466451
NVDA,2025-09-02 04:00:00+00:00,170.0,172.379,167.22,170.78,231164853.0,2547768.0,169.616555
NVDA,2025-09-03 04:00:00+00:00,171.06,172.41,168.875,170.62,164424873.0,1703859.0,170.6388
NVDA,2025-09-04 04:00:00+00:00,170.57,171.86,169.41,171.66,141670144.0,1235371.0,170.785533
NVDA,2025-09-05 04:00:00+00:00,168.03,169.03,164.07,167.02,224398193.0,2691645.0,166.410559
NVDA,2025-09-08 04:00:00+00:00,167.55,170.96,167.35,168.31,163765027.0,1616167.0,169.501212
NVDA,2025-09-09 04:00:00+00:00,169.09,170.98,166.7401,170.76,157548392.0,1459074.0,168.814327
NVDA,2025-09-10 04:00:00+00:00,176.64,179.29,175.47,177.33,226852020.0,2122717.0,177.544096
NVDA,2025-09-11 04:00:00+00:00,179.68,180.28,176.48,177.17,151120346.0,1407990.0,177.720878
NVDA,2025-09-12 04:00:00+00:00,177.77,178.595,176.45,177.82,124911026.0,1129215.0,177.751905
NVDA,2025-09-15 04:00:00+00:00,175.67,178.85,174.51,177.75,147061559.0,1608560.0,176.671429
NVDA,2025-09-16 04:00:00+00:00,177.0,177.5,174.38,174.88,140737775.0,1387121.0,175.526506
TSLA,2025-01-10 05:00:00+00:00,391.4,399.28,377.29,394.74,62287333.0,1013456.0,392.521782
TSLA,2025-01-13 05:00:00+00:00,383.21,403.79,380.07,403.31,67580494.0,1091602.0,392.287984
TSLA,2025-01-14 05:00:00+00:00,414.34,422.64,394.54,396.36,84565022.0,1329525.0,408.315226
TSLA,2025-01-15 05:00:00+00:00,409.9,429.8,405.661,428.22,81375460.0,1270362.0,419.665889
TSLA,2025-01-16 05:00:00+00:00,423.49,424.0,409.13,413.82,68335151.0,1115835.0,414.692584
TSLA,2025-01-17 05:00:00+00:00,421.5,439.74,419.75,426.5,94991429.0,1408188.0,431.143857
TSLA,2025-01-21 05:00:00+00:00,432.64,433.2,406.31,424.07,87320894.0,1525520.0,416.698413
TSLA,2025-01-22 05:00:00+00:00,416.81,428.0,414.59,415.11,60963342.0,997855.0,419.951867
TSLA,2025-01-23 05:00:00+00:00,416.06,420.73,408.95,412.38,50690592.0,858456.0,412.953492
TSLA,2025-01-24 05:00:00+00:00,414.45,418.88,405.78,406.58,56427149.0,880013.0,411.805184
TSLA,2025-01-27 05:00:00+00:00,394.8,406.69,389.0,397.15,58125510.0,1169771.0,398.061358
TSLA,2025-01-28 05:00:00+00:00,396.91,400.59,386.5,398.09,48910676.0,832535.0,393.759183
TSLA,2025-01-29 05:00:00+00:00,395.21,398.5899,384.48,389.1,68033648.0,1233281.0,390.198862
TSLA,2025-01-30 05:00:00+00:00,410.78,412.5,384.41,400.28,98092879.0,1520074.0,398.863881
TSLA,2025-01-31 05:00:00+00:00,401.53,419.99,401.34,404.6,83568219.0,1221590.0,411.562838
TSLA,2025-02-03 05:00:00+00:00,386.68,389.17,374.36,383.68,93667990.0,1628253.0,382.79558
TSLA,2025-02-04 05:00:00+00:00,382.63,394.0,381.4,392.21,56887097.0,898728.0,387.034276
TSLA,2025-02-05 05:00:00+00:00,387.51,388.39,375.53,378.17,57614721.0,992349.0,381.307481
TSLA,2025-02-06 05:00:00+00:00,373.03,375.4,363.18,374.32,77918230.0,1355558.0,368.749796
TSLA,2025-02-07 05:00:00+00:00,370.19,380.5459,360.34,361.62,70039450.0,1174003.0,368.731833
TSLA,2025-02-10 05:00:00+00:00,356.21,362.7,350.51,350.73,77475129.0,1336497.0,356.578934
TSLA,2025-02-11 05:00:00+00:00,345.8,349.37,325.1,328.5,118543400.0,1942757.0,335.217463
TSLA,2025-02-12 05:00:00+00:00,329.94,346.4,329.12,336.51,105382729.0,1582239.0,339.515711
TSLA,2025-02-13 05:00:00+00:00,345.0,358.69,342.85,355.94,89441519.0,1349829.0,352.237369
TSLA,2025-02-14 05:00:00+00:00,360.62,362.0,347.5,355.84,68277279.0,1058534.0,353.259755
TSLA,2025-02-18 05:00:00+00:00,355.01,359.1,350.02,354.11,51631702.0,897273.0,354.488447
TSLA,2025-02-19 05:00:00+00:00,354.0,367.34,353.67,360.56,67020286.0,961336.0,361.863395
TSLA,2025-02-20 05:00:00+00:00,361.51,362.3,348.0,354.4,45965354.0,778485.0,353.36419
TSLA,2025-02-21 05:00:00+00:00,353.44,354.98,334.42,337.8,74058648.0,1120548.0,342.133875
TSLA,2025-02-24 05:00:00+00:00,338.14,342.3973,324.7,330.53,76052321.0,1245962.0,333.274028
TSLA,2025-02-25 05:00:00+00:00,327.025,328.89,297.2512,302.8,134228777.0,2229729.0,305.85086
TSLA,2025-02-26 05:00:00+00:00,303.715,309.0,288.04,290.8,100118276.0,1673163.0,296.998498
TSLA,2025-02-27 05:00:00+00:00,291.16,297.23,280.88,281.95,101748197.0,1493684.0,287.317467
TSLA,2025-02-28 05:00:00+00:00,279.5,293.88,273.6,292.98,115696968.0,1571967.0,287.208796
TSLA,2025-03-03 05:00:00+00:00,300.34,303.94,277.3,284.65,115551414.0,1628425.0,292.134741
TSLA,2025-03-04 05:00:00+00:00,270.93,284.35,261.8401,272.04,126706623.0,1989579.0,271.460114
TSLA,2025-03-05 05:00:00+00:00,272.92,279.55,267.71,279.1,94042913.0,1289438.0,273.802495
TSLA,2025-03-06 05:00:00+00:00,272.06,272.65,260.02,263.45,98451566.0,1504633.0,265.324371
TSLA,2025-03-07 05:00:00+00:00,259.32,266.2499,250.73,262.67,102369640.0,1461875.0,259.833942
TSLA,2025-03-10 04:00:00+00:00,252.535,253.37,220.0,222.15,189076948.0,2809174.0,232.310131
TSLA,2025-03-11 04:00:00+00:00,225.305,237.0649,217.02,230.58,174896415.0,2439849.0,229.314974
TSLA,2025-03-12 04:00:00+00:00,247.22,251.84,241.1,248.09,142215681.0,1874690.0,247.456695
TSLA,2025-03-13 04:00:00+00:00,248.125,248.29,232.6,240.68,114813525.0,1536071.0,238.628866
TSLA,2025-03-14 04:00:00+00:00,247.31,251.58,240.73,249.98,100242264.0,1280257.0,247.210245
TSLA,2025-03-17 04:00:00+00:00,245.055,245.4,232.8,238.01,111900565.0,1489431.0,238.132321
TSLA,2025-03-18 04:00:00+00:00,228.155,230.1,222.28,225.31,111477636.0,1521430.0,225.928552
TSLA,2025-03-19 04:00:00+00:00,231.61,241.41,229.201,235.86,111991788.0,1335644.0,234.486109
TSLA,2025-03-20 04:00:00+00:00,233.345,238.0,230.0501,236.26,99028270.0,1223405.0,234.324104
TSLA,2025-03-21 04:00:00+00:00,234.985,249.52,234.55,248.71,132728684.0,1468859.0,243.518246
TSLA,2025-03-24 04:00:00+00:00,258.075,278.64,256.33,278.39,169079865.0,2140074.0,271.801762
TSLA,2025-03-25 04:00:00+00:00,283.6,288.2,271.28,288.14,150361538.0,1953630.0,279.24187
TSLA,2025-03-26 04:00:00+00:00,282.66,284.9,266.51,272.06,156254441.0,1896601.0,274.400472
TSLA,2025-03-27 04:00:00+00:00,272.48,291.85,271.8216,273.13,162572146.0,1941634.0,280.264619
TSLA,2025-03-28 04:00:00+00:00,275.575,276.1,260.57,263.55,123809389.0,1578132.0,265.805682
TSLA,2025-03-31 04:00:00+00:00,249.31,260.56,243.3601,259.16,134008936.0,1661129.0,252.69498
TSLA,2025-04-01 04:00:00+00:00,263.8,277.45,259.25,268.46,146486911.0,1965296.0,270.125037
TSLA,2025-04-02 04:00:00+00:00,254.6,284.99,251.27,282.76,212787817.0,2716691.0,274.361909
TSLA,2025-04-03 04:00:00+00:00,265.29,276.3,261.51,267.28,136174249.0,1807953.0,268.141151
TSLA,2025-04-04 04:00:00+00:00,255.38,261.0,236.0,239.43,181229079.0,2734593.0,244.356308
TSLA,2025-04-07 04:00:00+00:00,223.78,252.0,214.25,233.29,183453776.0,2843798.0,230.198623
TSLA,2025-04-08 04:00:00+00:00,245.0,250.44,217.8,221.86,171586762.0,2360023.0,235.466454
TSLA,2025-04-09 04:00:00+00:00,224.69,274.69,223.88,272.2,219413231.0,2862321.0,249.494756
TSLA,2025-04-10 04:00:00+00:00,260.0,262.49,239.33,252.4,181722604.0,2332728.0,250.851654
TSLA,2025-04-11 04:00:00+00:00,251.84,257.74,241.3629,252.31,128948085.0,1584325.0,248.452539
TSLA,2025-04-14 04:00:00+00:00,258.36,261.8,245.93,252.35,100135241.0,1321953.0,252.627362
TSLA,2025-04-15 04:00:00+00:00,249.91,258.75,247.54,254.11,79594318.0,970817.0,254.232462
TSLA,2025-04-16 04:00:00+00:00,247.61,251.97,233.89,241.55,112378737.0,1349129.0,243.577152
TSLA,2025-04-17 04:00:00+00:00,243.47,244.34,237.6833,241.37,83403802.0,910557.0,240.942114
TSLA,2025-04-21 04:00:00+00:00,230.26,232.21,222.79,227.5,97768007.0,1388841.0,225.801338
TSLA,2025-04-22 04:00:00+00:00,230.96,242.79,229.8501,237.97,120858152.0,1540238.0,237.244623
TSLA,2025-04-23 04:00:00+00:00,254.86,259.4499,244.43,250.74,150381903.0,1936456.0,253.15678
TSLA,2025-04-24 04:00:00+00:00,250.5,259.54,249.2,259.51,94464195.0,1203317.0,255.494543
TSLA,2025-04-25 04:00:00+00:00,261.69,286.85,259.63,284.95,167560688.0,2065772.0,278.37792
TSLA,2025-04-28 04:00:00+00:00,288.98,294.86,272.42,285.88,151731771.0,1914021.0,282.704404
TSLA,2025-04-29 04:00:00+00:00,285.5,293.32,279.4695,292.03,108906553.0,1298014.0,285.175799
TSLA,2025-04-30 04:00:00+00:00,279.9,284.45,270.78,282.16,128961057.0,1589240.0,278.137209
TSLA,2025-05-01 04:00:00+00:00,280.01,290.8688,279.81,280.52,99658974.0,1267297.0,284.566062
TSLA,2025-05-02 04:00:00+00:00,284.9,294.78,279.81,287.21,114454683.0,1395354.0,288.191999
TSLA,2025-05-05 04:00:00+00:00,284.57,284.849,274.4,280.26,94618882.0,1233954.0,279.233292
TSLA,2025-05-06 04:00:00+00:00,273.105,277.73,271.35,275.35,76715792.0,1008547.0,274.447189
TSLA,2025-05-07 04:00:00+00:00,276.88,277.92,271.0,276.22,71882408.0,953496.0,274.671214
TSLA,2025-05-08 04:00:00+00:00,279.63,289.8,279.41,284.82,97539448.0,1269219.0,285.627456
TSLA,2025-05-09 04:00:00+00:00,290.21,307.04,290.0,298.26,132387835.0,1815734.0,299.712436
TSLA,2025-05-12 04:00:00+00:00,321.99,322.21,311.5,318.38,112826661.0,1726223.0,317.361892
TSLA,2025-05-13 04:00:00+00:00,320.0,337.5894,316.8,334.07,136992574.0,1953281.0,327.941951
TSLA,2025-05-14 04:00:00+00:00,342.5,350.0,337.0,347.68,136997264.0,2035914.0,344.733807
TSLA,2025-05-15 04:00:00+00:00,340.34,346.1393,334.7153,342.82,97882596.0,1497945.0,340.835245
TSLA,2025-05-16 04:00:00+00:00,346.24,351.62,342.33,349.98,95895665.0,1379605.0,347.526299
TSLA,2025-05-19 04:00:00+00:00,336.3,343.0,333.37,342.09,88869853.0,1323410.0,339.574317
TSLA,2025-05-20 04:00:00+00:00,347.87,354.9899,341.63,343.82,131715548.0,1692674.0,347.943686
TSLA,2025-05-21 04:00:00+00:00,344.43,347.35,332.2,334.62,102354844.0,1385245.0,340.869034
TSLA,2025-05-22 04:00:00+00:00,331.9,347.27,331.39,341.04,97113416.0,1293481.0,341.760344
TSLA,2025-05-23 04:00:00+00:00,337.92,343.18,333.21,339.34,84654818.0,1221900.0,338.525412
TSLA,2025-05-27 04:00:00+00:00,347.35,363.79,347.32,362.89,120146414.0,1708939.0,358.036115
TSLA,2025-05-28 04:00:00+00:00,364.84,365.0,355.91,356.9,91404309.0,1308569.0,360.956836
TSLA,2025-05-29 04:00:00+00:00,365.29,367.71,356.0,358.43,88545666.0,1237482.0,361.484972
TSLA,2025-05-30 04:00:00+00:00,355.52,363.68,345.29,346.46,123474938.0,1543177.0,352.889665
TSLA,2025-06-02 04:00:00+00:00,343.5,348.02,333.33,342.69,81873829.0,1275945.0,339.491017
TSLA,2025-06-03 04:00:00+00:00,346.595,355.4,343.04,344.27,99324544.0,1314170.0,348.676616
TSLA,2025-06-04 04:00:00+00:00,345.095,345.6,327.3308,332.05,98912075.0,1543538.0,333.615394
TSLA,2025-06-05 04:00:00+00:00,322.49,324.5499,273.21,284.7,292818655.0,4540980.0,299.470414
TSLA,2025-06-06 04:00:00+00:00,298.83,305.5,291.14,295.14,164747685.0,2633849.0,298.669856
TSLA,2025-06-09 04:00:00+00:00,285.955,309.83,281.85,308.58,140908876.0,2186548.0,297.646676
TSLA,2025-06-10 04:00:00+00:00,314.94,327.83,310.667,326.09,151256520.0,1909827.0,319.476398
TSLA,2025-06-11 04:00:00+00:00,334.395,335.5,322.5,326.43,122611360.0,1695777.0,329.377479
TSLA,2025-06-12 04:00:00+00:00,323.075,332.56,316.86,319.11,105127536.0,1355009.0,324.246348
TSLA,2025-06-13 04:00:00+00:00,313.97,332.99,313.3,325.31,128909461.0,1640930.0,324.000041
TSLA,2025-06-16 04:00:00+00:00,331.29,332.05,326.41,329.13,83925858.0,1124313.0,329.42715
TSLA,2025-06-17 04:00:00+00:00,326.09,327.26,314.74,316.35,88282669.0,1298505.0,319.77394
TSLA,2025-06-18 04:00:00+00:00,317.31,329.32,315.45,322.05,95137686.0,1183020.0,323.384771
TSLA,2025-06-20 04:00:00+00:00,327.95,332.36,317.78,322.16,108688008.0,1326276.0,322.89186
TSLA,2025-06-23 04:00:00+00:00,327.54,357.54,327.48,348.68,190716815.0,2774862.0,348.316246
TSLA,2025-06-24 04:00:00+00:00,356.17,356.26,340.44,340.47,114736245.0,1710731.0,344.164906
TSLA,2025-06-25 04:00:00+00:00,342.7,343.0,320.4,327.55,119845050.0,1869762.0,327.125101
TSLA,2025-06-26 04:00:00+00:00,324.61,331.05,323.61,325.78,80440907.0,1163816.0,327.447244
TSLA,2025-06-27 04:00:00+00:00,324.51,329.3393,317.495,323.63,89067049.0,1196427.0,323.625908
TSLA,2025-06-30 04:00:00+00:00,319.9,325.5799,316.6,317.66,76695081.0,1209126.0,319.866679
TSLA,2025-07-01 04:00:00+00:00,298.46,305.89,293.21,300.71,145085665.0,2355569.0,300.912004
TSLA,2025-07-02 04:00:00+00:00,312.63,316.832,303.82,315.65,119483730.0,1697962.0,312.639795
TSLA,2025-07-03 04:00:00+00:00,317.99,318.45,312.76,315.35,58040839.0,839203.0,316.040871
TSLA,2025-07-07 04:00:00+00:00,291.37,296.15,288.7701,293.94,131177949.0,2299838.0,292.747942
TSLA,2025-07-08 04:00:00+00:00,297.0,304.0499,294.35,297.81,103246742.0,1414013.0,299.823059
TSLA,2025-07-09 04:00:00+00:00,297.55,300.15,293.55,295.88,75586771.0,1074609.0,296.214151
TSLA,2025-07-10 04:00:00+00:00,300.05,310.48,300.0,309.87,104364578.0,1434228.0,306.01865
TSLA,2025-07-11 04:00:00+00:00,307.89,314.09,305.65,313.51,79236442.0,1044742.0,310.385431
TSLA,2025-07-14 04:00:00+00:00,317.73,322.5986,312.67,316.9,78043430.0,1125530.0,315.84568
TSLA,2025-07-15 04:00:00+00:00,319.675,321.2,310.5,310.78,77556346.0,1102104.0,314.753026
TSLA,2025-07-16 04:00:00+00:00,312.8,323.5,312.62,321.67,97274906.0,1362313.0,319.180582
TSLA,2025-07-17 04:00:00+00:00,323.15,324.34,317.0601,319.41,73922340.0,1037658.0,320.856162
TSLA,2025-07-18 04:00:00+00:00,321.66,330.9,321.42,329.65,94254413.0,1230236.0,327.745378
TSLA,2025-07-21 04:00:00+00:00,334.4,338.0,326.88,328.49,75768797.0,1057852.0,329.925105
TSLA,2025-07-22 04:00:00+00:00,329.74,335.4098,321.55,332.11,77371071.0,1070116.0,330.561315
TSLA,2025-07-23 04:00:00+00:00,330.9,336.2,328.67,332.56,92582506.0,1324357.0,332.62768
TSLA,2025-07-24 04:00:00+00:00,310.0,310.15,300.41,305.3,156966023.0,2497470.0,304.351607
TSLA,2025-07-25 04:00:00+00:00,308.74,323.63,308.01,316.06,148227027.0,1813426.0,316.406141
TSLA,2025-07-28 04:00:00+00:00,318.45,330.49,315.69,325.59,112673755.0,1428358.0,325.619569
TSLA,2025-07-29 04:00:00+00:00,325.55,326.25,318.25,321.2,87358861.0,1082330.0,321.207784
TSLA,2025-07-30 04:00:00+00:00,322.18,324.4499,311.6164,319.04,83930961.0,1088663.0,318.345738
TSLA,2025-07-31 04:00:00+00:00,319.605,321.37,306.1,308.27,85270919.0,1254904.0,312.435234
TSLA,2025-08-01 04:00:00+00:00,306.205,309.31,297.82,302.63,89121446.0,1324801.0,303.906434
TSLA,2025-08-04 04:00:00+00:00,309.08,312.1186,303.0001,309.26,78683905.0,1122414.0,308.123369
TSLA,2025-08-05 04:00:00+00:00,308.95,312.4499,305.5,308.72,57961278.0,791172.0,308.505319
TSLA,2025-08-06 04:00:00+00:00,307.89,320.47,306.9345,319.91,78523579.0,1049304.0,317.227943
TSLA,2025-08-07 04:00:00+00:00,319.79,322.4,316.16,322.27,66658672.0,874806.0,319.391657
TSLA,2025-08-08 04:00:00+00:00,321.43,335.15,320.98,329.65,91200319.0,1242272.0,330.416593
TSLA,2025-08-11 04:00:00+00:00,335.0,346.64,334.15,339.03,105320174.0,1527158.0,342.13679
TSLA,2025-08-12 04:00:00+00:00,345.0,345.26,332.94,340.84,80690111.0,1143695.0,338.334264
TSLA,2025-08-13 04:00:00+00:00,341.5,348.98,338.2,339.38,67838892.0,982610.0,342.562636
TSLA,2025-08-14 04:00:00+00:00,335.76,340.4699,330.4,335.58,75000662.0,1050399.0,334.624536
TSLA,2025-08-15 04:00:00+00:00,337.655,339.3,327.02,330.56,74319792.0,930591.0,331.345245
TSLA,2025-08-18 04:00:00+00:00,329.62,336.27,329.59,335.16,56956552.0,778455.0,333.75092
TSLA,2025-08-19 04:00:00+00:00,335.79,340.55,327.85,329.31,75956002.0,1023971.0,333.066409
TSLA,2025-08-20 04:00:00+00:00,329.22,331.37,314.6,323.9,77481768.0,1123164.0,321.289171
TSLA,2025-08-21 04:00:00+00:00,322.08,324.9,318.68,320.11,55744445.0,735268.0,321.6548
TSLA,2025-08-22 04:00:00+00:00,321.66,340.25,319.69,340.01,94016347.0,1266653.0,335.139049
TSLA,2025-08-25 04:00:00+00:00,338.9,349.53,335.03,346.6,86670037.0,1228584.0,344.267256
TSLA,2025-08-26 04:00:00+00:00,344.93,351.9,343.72,351.67,76651550.0,996119.0,347.559033
TSLA,2025-08-27 04:00:00+00:00,351.94,355.39,349.156,349.6,65519012.0,954967.0,351.536314
TSLA,2025-08-28 04:00:00+00:00,350.91,353.55,340.26,345.98,67903224.0,914056.0,345.70399
TSLA,2025-08-29 04:00:00+00:00,347.23,348.7499,331.7,333.87,81138443.0,1143452.0,336.954198
TSLA,2025-09-02 04:00:00+00:00,328.23,333.33,325.6,329.36,58391952.0,918177.0,329.684965
TSLA,2025-09-03 04:00:00+00:00,335.2,343.33,328.51,334.09,88733288.0,1299631.0,337.343823
TSLA,2025-09-04 04:00:00+00:00,336.15,338.89,331.48,338.53,60711033.0,778497.0,335.100878
TSLA,2025-09-05 04:00:00+00:00,348.0,355.87,344.6801,350.84,108980073.0,1435532.0,349.923401
TSLA,2025-09-08 04:00:00+00:00,354.64,358.44,344.84,346.4,75208290.0,1108086.0,349.285344
TSLA,2025-09-09 04:00:00+00:00,348.44,350.77,343.82,346.97,53815991.0,754844.0,347.103802
